date,active_advisory_records,active_closure_records,active_posting_records,active_rain_advisory_records,active_bacteria_related_records,active_tijuana_river_related_records,active_sewage_infrastructure_records,active_sewage_related_records,active_enterococcus_records,active_fecal_coliform_records,active_total_coliform_records,active_ecoli_records,daily_severity_score,max_severity_score,unique_beaches_impacted,unique_stations_impacted,new_advisory_records,new_closure_records,new_posting_records,new_rain_advisory_records,new_bacteria_related_records,new_tijuana_river_related_records,new_sewage_related_records,active_records_comparison_beaches,active_records_other_san_diego_beaches,active_records_south_bay_tijuana_river_impact,closure_records_comparison_beaches,closure_records_other_san_diego_beaches,closure_records_south_bay_tijuana_river_impact,severity_score_comparison_beaches,severity_score_other_san_diego_beaches,severity_score_south_bay_tijuana_river_impact,unique_beaches_comparison_beaches,unique_beaches_other_san_diego_beaches,unique_beaches_south_bay_tijuana_river_impact,any_active_advisory,any_active_closure,any_bacteria_related_activity,any_tijuana_river_related_activity,any_sewage_related_activity,rain_mm,rain_lag1_mm,rain_3day_mm,rain_7day_mm,rainy_day,start_datetime,end_datetime,interval_hours,year,month,month_name,site_id,site_name,parameter,source,discharge_m3s,discharge_cfs,discharge_mgd,grade_code,interpolation_type,high_flow_75th,high_flow_90th,extreme_flow_95th,high_flow_day,flow_category,flow_lag1_m3s,flow_3day_mean_m3s,flow_7day_mean_m3s,high_flow_1day_window,high_flow_3day_window,high_flow_7day_window,days_from_emergency_declaration,post_emergency,emergency_reference_window,h2s_overlap_period,analysis_period
2023-12-13,9,4,5,0,7,4,0,4,7,0,1,1,13,2,9,9,0,0,0,0,0,0,0,3,2,4,0,0,4,3,2,8,3,2,4,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2023-12-13,2023-12-14,24.0,2023,12,December,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,1.64,57.916108,37.43218,-1.0,2.0,0,0,0,0,Normal / lower flow,1.2,1.396666666666657,1.829999999999996,0,0,0,169,1,0,0,After emergency reference window
2023-12-14,10,4,6,0,8,4,0,4,8,0,1,1,14,2,10,10,1,0,1,0,1,0,0,4,2,4,0,0,4,4,2,8,4,2,4,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2023-12-14,2023-12-15,24.0,2023,12,December,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,1.67,58.975549,38.116915,-1.0,2.0,0,0,0,0,Normal / lower flow,1.64,1.503333333333324,1.7114285714285675,0,0,0,170,1,0,0,After emergency reference window
2023-12-15,7,4,3,0,5,4,0,4,5,0,0,0,11,2,7,7,0,0,0,0,0,0,0,2,1,4,0,0,4,2,1,8,2,1,4,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2023-12-15,2023-12-16,24.0,2023,12,December,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,1.65,58.269255,37.660425,-1.0,2.0,0,0,0,0,Normal / lower flow,1.67,1.6533333333333238,1.6057142857142817,0,0,0,171,1,0,0,After emergency reference window
2023-12-16,9,3,6,0,7,3,0,3,7,0,0,0,12,2,7,9,3,0,3,0,3,0,0,2,1,6,0,0,3,2,1,9,2,1,4,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2023-12-16,2023-12-17,24.0,2023,12,December,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,1.45,51.206315,33.095525,-1.0,2.0,0,0,0,0,Normal / lower flow,1.65,1.5899999999999903,1.522857142857139,0,0,0,172,1,0,0,After emergency reference window
2023-12-17,7,1,6,0,7,1,0,1,7,0,0,0,8,2,7,7,1,0,1,0,1,0,0,1,1,5,0,0,1,1,1,6,1,1,5,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2023-12-17,2023-12-18,24.0,2023,12,December,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,1.1,38.84617000000001,25.10695,-1.0,2.0,0,0,0,0,Normal / lower flow,1.45,1.3999999999999906,1.4371428571428528,0,0,0,173,1,0,0,After emergency reference window
2023-12-18,9,2,7,0,8,2,0,2,8,0,0,0,11,2,8,9,3,1,2,0,2,1,1,1,1,7,0,0,2,1,1,9,1,1,6,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2023-12-18,2023-12-19,24.0,2023,12,December,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,1.23,43.437081,28.074135,-1.0,2.0,0,0,0,0,Normal / lower flow,1.1,1.2599999999999905,1.419999999999996,0,0,0,174,1,0,0,After emergency reference window
2023-12-19,6,2,4,0,5,2,0,2,5,0,0,0,8,2,6,6,0,0,0,0,0,0,0,1,1,4,0,0,2,1,1,6,1,1,4,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2023-12-19,2023-12-20,24.0,2023,12,December,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,1.06,37.433582,24.19397,-1.0,2.0,0,0,0,0,Normal / lower flow,1.23,1.1299999999999906,1.399999999999996,0,0,0,175,1,0,0,After emergency reference window
2023-12-20,6,2,4,0,5,2,0,2,5,0,0,0,8,2,6,6,0,0,0,0,0,0,0,1,1,4,0,0,2,1,1,6,1,1,4,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2023-12-20,2023-12-21,24.0,2023,12,December,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,1.23,43.437081,28.074135,-1.0,2.0,0,0,0,0,Normal / lower flow,1.06,1.1733333333333238,1.3414285714285674,0,0,0,176,1,0,0,After emergency reference window
2023-12-21,14,6,8,0,10,6,0,6,6,0,0,0,20,2,11,12,8,4,4,0,5,4,4,5,1,8,0,0,6,5,1,14,5,1,5,True,True,True,True,True,1.0113180875778198,0.0,1.0113180875778198,1.0113180875778198,False,2023-12-21,2023-12-22,24.0,2023,12,December,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,1.59,56.15037300000001,36.290955,-1.0,2.0,0,0,0,0,Normal / lower flow,1.23,1.293333333333324,1.329999999999996,0,0,0,177,1,0,0,After emergency reference window
2023-12-22,13,6,6,1,8,6,0,6,4,0,0,0,18,2,12,13,1,0,0,1,0,0,0,5,2,6,0,0,6,5,1,12,5,2,5,True,True,True,True,True,13.110727310180664,1.0113180875778198,14.122045397758484,14.122045397758484,True,2023-12-22,2023-12-23,24.0,2023,12,December,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,13.6,480.27992,310.4132,-1.0,2.0,1,1,1,1,Extreme flow,1.59,5.473333333333323,3.0371428571428534,1,1,1,178,1,0,0,After emergency reference window
2023-12-23,13,6,6,1,8,6,0,6,4,0,0,0,18,2,12,13,0,0,0,0,0,0,0,5,2,6,0,0,6,5,1,12,5,2,5,True,True,True,True,True,0.3098636567592621,13.110727310180664,14.431909054517746,14.431909054517746,False,2023-12-23,2023-12-24,24.0,2023,12,December,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,3.38,119.363686,77.14681,-1.0,2.0,1,0,0,1,High flow,13.6,6.189999999999991,3.312857142857139,1,1,1,179,1,0,0,After emergency reference window
2023-12-24,13,6,6,1,8,6,0,6,4,0,0,0,18,2,12,13,0,0,0,0,0,0,0,5,2,6,0,0,6,5,1,12,5,2,5,True,True,True,True,True,0.0,0.3098636567592621,13.420590966939926,14.431909054517746,False,2023-12-24,2023-12-25,24.0,2023,12,December,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,3.3,116.53851,75.32085,-1.0,2.0,1,0,0,1,High flow,3.38,6.759999999999991,3.627142857142853,1,1,1,180,1,0,0,After emergency reference window
2023-12-25,13,6,6,1,8,6,0,6,4,0,0,0,18,2,12,13,0,0,0,0,0,0,0,5,2,6,0,0,6,5,1,12,5,2,5,True,True,True,True,True,0.0,0.0,0.3098636567592621,14.431909054517746,False,2023-12-25,2023-12-26,24.0,2023,12,December,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,2.66,93.937102,60.713170000000005,-1.0,2.0,1,0,0,1,High flow,3.3,3.113333333333324,3.831428571428568,1,1,1,181,1,0,0,After emergency reference window
2023-12-26,12,6,6,0,8,6,0,6,4,0,0,0,18,2,11,12,0,0,0,0,0,0,0,5,1,6,0,0,6,5,1,12,5,1,5,True,True,True,True,True,0.0,0.0,0.0,14.431909054517746,False,2023-12-26,2023-12-27,24.0,2023,12,December,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,2.77,97.821719,63.223865,-1.0,2.0,1,0,0,1,High flow,2.66,2.909999999999991,4.075714285714282,1,1,1,182,1,0,0,After emergency reference window
2023-12-27,12,6,6,0,8,6,0,6,4,0,0,0,18,2,11,12,0,0,0,0,0,0,0,5,1,6,0,0,6,5,1,12,5,1,5,True,True,True,True,True,0.0,0.0,0.0,14.431909054517746,False,2023-12-27,2023-12-28,24.0,2023,12,December,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,2.84,100.293748,64.82158,-1.0,2.0,1,0,0,1,High flow,2.77,2.756666666666657,4.305714285714282,1,1,1,183,1,0,0,After emergency reference window
2023-12-28,13,6,7,0,9,6,0,6,4,0,0,0,19,2,12,13,1,0,1,0,1,0,0,5,2,6,0,0,6,5,2,12,5,2,5,True,True,True,True,True,0.0,0.0,0.0,13.420590966939926,False,2023-12-28,2023-12-29,24.0,2023,12,December,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,2.72,96.055984,62.082640000000005,-1.0,2.0,1,0,0,1,High flow,2.84,2.776666666666657,4.467142857142853,1,1,1,184,1,0,0,After emergency reference window
2023-12-29,13,6,7,0,9,6,0,6,4,0,0,0,19,2,12,13,0,0,0,0,0,0,0,5,2,6,0,0,6,5,2,12,5,2,5,True,True,True,True,True,0.0,0.0,0.0,0.3098636567592621,False,2023-12-29,2023-12-30,24.0,2023,12,December,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,2.78,98.174866,63.45211,-1.0,2.0,1,0,0,1,High flow,2.72,2.7799999999999905,2.921428571428568,1,1,1,185,1,0,0,After emergency reference window
2023-12-30,11,6,5,0,7,6,0,6,4,0,0,0,17,2,10,11,0,0,0,0,0,0,0,4,1,6,0,0,6,4,1,12,4,1,5,True,True,True,True,True,1.3480454683303833,0.0,1.3480454683303833,1.3480454683303833,False,2023-12-30,2023-12-31,24.0,2023,12,December,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,3.65,128.898655,83.309425,-1.0,2.0,1,0,0,1,High flow,2.78,3.0499999999999905,2.959999999999996,1,1,1,186,1,0,0,After emergency reference window
2023-12-31,12,6,5,1,7,6,0,6,4,0,0,0,17,2,11,12,1,0,0,1,0,0,0,4,2,6,0,0,6,4,1,12,4,2,5,True,True,True,True,True,3.5487723350524902,1.3480454683303833,4.8968178033828735,4.8968178033828735,True,2023-12-31,2024-01-01,24.0,2023,12,December,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,2.89,102.059483,65.962805,-1.0,2.0,1,0,0,1,High flow,3.65,3.106666666666657,2.901428571428568,1,1,1,187,1,0,0,After emergency reference window
2024-01-01,12,6,5,1,7,6,0,6,6,0,0,0,17,2,11,12,12,6,5,1,7,6,6,4,2,6,0,0,6,4,1,12,4,2,5,True,True,True,True,True,0.0,3.5487723350524902,4.8968178033828735,4.8968178033828735,False,2024-01-01,2024-01-02,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,2.5,88.28675000000001,57.06125,-1.0,2.0,0,0,0,0,Normal / lower flow,2.89,3.0133333333333243,2.878571428571424,1,1,1,188,1,0,0,After emergency reference window
2024-01-02,12,6,5,1,7,6,0,6,6,0,0,0,17,2,11,12,0,0,0,0,0,0,0,4,2,6,0,0,6,4,1,12,4,2,5,True,True,True,True,True,0.0,0.0,3.5487723350524902,4.8968178033828735,False,2024-01-02,2024-01-03,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,2.66,93.937102,60.713170000000005,-1.0,2.0,1,0,0,1,High flow,2.5,2.683333333333324,2.8628571428571385,1,1,1,189,1,0,0,After emergency reference window
2024-01-03,12,6,5,1,7,6,0,6,6,0,0,0,17,2,11,12,0,0,0,0,0,0,0,4,2,6,0,0,6,4,1,12,4,2,5,True,True,True,True,True,0.0,0.0,0.0,4.8968178033828735,False,2024-01-03,2024-01-04,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,7.34,259.209898,167.53183,-1.0,2.0,1,1,0,1,Very high flow,2.66,4.166666666666657,3.5057142857142813,1,1,1,190,1,0,0,After emergency reference window
2024-01-04,12,6,5,1,7,6,0,6,6,0,0,0,17,2,11,12,0,0,0,0,0,0,0,4,2,6,0,0,6,4,1,12,4,2,5,True,True,True,True,True,7.238999843597412,0.0,7.238999843597412,12.135817646980286,True,2024-01-04,2024-01-05,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,4.93,174.101471,112.524785,-1.0,2.0,1,0,0,1,High flow,7.34,4.976666666666657,3.821428571428567,1,1,1,191,1,0,0,After emergency reference window
2024-01-05,12,6,5,1,7,6,0,6,6,0,0,0,17,2,11,12,0,0,0,0,0,0,0,4,2,6,0,0,6,4,1,12,4,2,5,True,True,True,True,True,0.0,7.238999843597412,7.238999843597412,12.135817646980286,False,2024-01-05,2024-01-06,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,2.82,99.587454,64.36509,-1.0,2.0,1,0,0,1,High flow,4.93,5.029999999999991,3.827142857142853,1,1,1,192,1,0,0,After emergency reference window
2024-01-06,12,6,5,1,7,6,0,6,6,0,0,0,17,2,11,12,0,0,0,0,0,0,0,4,2,6,0,0,6,4,1,12,4,2,5,True,True,True,True,True,0.0,0.0,7.238999843597412,10.787772178649902,False,2024-01-06,2024-01-07,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,2.63,92.877661,60.028435,-1.0,2.0,0,0,0,0,Normal / lower flow,2.82,3.45999999999999,3.681428571428568,1,1,1,193,1,0,0,After emergency reference window
2024-01-07,11,6,5,0,7,6,0,6,6,0,0,0,17,2,10,11,0,0,0,0,0,0,0,4,1,6,0,0,6,4,1,12,4,1,5,True,True,True,True,True,2.666682004928589,0.0,2.666682004928589,9.905681848526,True,2024-01-07,2024-01-08,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,4.06,143.377682,92.66747,-1.0,2.0,1,0,0,1,High flow,2.63,3.1699999999999906,3.848571428571424,1,1,1,194,1,0,0,After emergency reference window
2024-01-08,8,6,2,0,4,6,0,6,3,0,0,0,14,2,7,8,0,0,0,0,0,0,0,1,1,6,0,0,6,1,1,12,1,1,5,True,True,True,True,True,0.0325454548001289,2.666682004928589,2.699227459728718,9.93822730332613,False,2024-01-08,2024-01-09,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,2.56,90.405632,58.43072,-1.0,2.0,0,0,0,0,Normal / lower flow,4.06,3.083333333333324,3.857142857142853,1,1,1,195,1,0,0,After emergency reference window
2024-01-09,7,4,3,0,6,4,0,4,5,0,0,0,11,2,7,7,2,1,1,0,2,1,1,1,2,4,0,0,4,1,2,8,1,2,4,True,True,True,True,True,0.0,0.0325454548001289,2.699227459728718,9.93822730332613,False,2024-01-09,2024-01-10,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,2.53,89.346191,57.745985,-1.0,2.0,0,0,0,0,Normal / lower flow,2.56,3.0499999999999905,3.838571428571424,0,1,1,196,1,0,0,After emergency reference window
2024-01-10,8,5,3,0,6,5,0,5,5,0,0,0,13,2,7,8,1,1,0,0,0,1,1,1,2,5,0,0,5,1,2,10,1,2,4,True,True,True,True,True,0.0,0.0,0.0325454548001289,9.93822730332613,False,2024-01-10,2024-01-11,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,2.02,71.335694,46.10549,-1.0,2.0,0,0,0,0,Normal / lower flow,2.53,2.3699999999999903,3.0785714285714247,0,1,1,197,1,0,0,After emergency reference window
2024-01-11,17,6,11,0,14,6,0,6,11,0,0,0,23,2,16,17,9,1,8,0,8,1,1,8,3,6,0,0,6,8,3,12,8,3,5,True,True,True,True,True,1.722954511642456,0.0,1.722954511642456,4.422181971371174,False,2024-01-11,2024-01-12,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,3.68,129.958096,83.99416000000001,-1.0,2.0,1,0,0,1,High flow,2.02,2.743333333333324,2.899999999999996,1,1,1,198,1,0,0,After emergency reference window
2024-01-12,17,6,11,0,14,6,0,6,11,0,0,0,23,2,16,17,0,0,0,0,0,0,0,8,3,6,0,0,6,8,3,12,8,3,5,True,True,True,True,True,0.3179090917110443,1.722954511642456,2.0408636033535004,4.740091063082218,False,2024-01-12,2024-01-13,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,2.5,88.28675000000001,57.06125,-1.0,2.0,0,0,0,0,Normal / lower flow,3.68,2.733333333333324,2.85428571428571,1,1,1,199,1,0,0,After emergency reference window
2024-01-13,12,6,6,0,9,6,0,6,8,0,0,0,18,2,11,12,0,0,0,0,0,0,0,4,2,6,0,0,6,4,2,12,4,2,5,True,True,True,True,True,0.0,0.3179090917110443,2.0408636033535004,4.740091063082218,False,2024-01-13,2024-01-14,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,2.43,85.814721,55.46353500000001,-1.0,2.0,0,0,0,0,Normal / lower flow,2.5,2.869999999999991,2.8257142857142816,0,1,1,200,1,0,0,After emergency reference window
2024-01-14,10,2,8,0,9,3,0,3,7,0,0,0,12,2,10,10,2,0,2,0,1,1,1,4,2,4,0,0,2,4,2,6,4,2,4,True,True,True,True,True,0.0,0.0,0.3179090917110443,2.0734090581536293,False,2024-01-14,2024-01-15,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,2.33,82.283251,53.181085,-1.0,2.0,0,0,0,0,Normal / lower flow,2.43,2.4199999999999906,2.5785714285714247,0,1,1,201,1,0,0,After emergency reference window
2024-01-15,11,2,9,0,10,3,0,3,7,0,0,0,13,2,11,11,1,0,1,0,1,0,0,4,2,5,0,0,2,4,2,7,4,2,5,True,True,True,True,True,0.0,0.0,0.0,2.0408636033535004,False,2024-01-15,2024-01-16,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,2.31,81.57695700000001,52.724595,-1.0,2.0,0,0,0,0,Normal / lower flow,2.33,2.356666666666657,2.5428571428571387,0,0,1,202,1,0,0,After emergency reference window
2024-01-16,12,2,10,0,11,3,0,3,8,0,0,0,14,2,12,12,1,0,1,0,1,0,0,4,3,5,0,0,2,4,3,7,4,3,5,True,True,True,True,True,0.0,0.0,0.0,2.0408636033535004,False,2024-01-16,2024-01-17,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,2.24,79.10492800000002,51.12688000000001,-1.0,2.0,0,0,0,0,Normal / lower flow,2.31,2.293333333333324,2.501428571428568,0,0,1,203,1,0,0,After emergency reference window
2024-01-17,13,3,10,0,12,3,0,3,8,0,0,0,16,2,12,12,2,1,1,0,1,1,1,4,4,5,0,0,3,4,4,8,4,4,4,True,True,True,True,True,0.0,0.0,0.0,2.0408636033535004,False,2024-01-17,2024-01-18,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,2.22,78.39863400000002,50.670390000000005,-1.0,2.0,0,0,0,0,Normal / lower flow,2.24,2.256666666666657,2.5299999999999963,0,0,1,204,1,0,0,After emergency reference window
2024-01-18,13,3,10,0,12,3,0,3,10,0,0,0,16,2,13,13,3,0,3,0,3,0,0,6,4,3,0,0,3,6,4,6,6,4,3,True,True,True,True,True,0.0,0.0,0.0,0.3179090917110443,False,2024-01-18,2024-01-19,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,2.18,76.98604600000002,49.75741000000001,-1.0,2.0,0,0,0,0,Normal / lower flow,2.22,2.213333333333324,2.315714285714282,0,0,1,205,1,0,0,After emergency reference window
2024-01-19,11,3,8,0,10,3,0,3,9,0,0,0,14,2,11,11,0,0,0,0,0,0,0,5,3,3,0,0,3,5,3,6,5,3,3,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2024-01-19,2024-01-20,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,2.23,78.75178100000001,50.898635,-1.0,2.0,0,0,0,0,Normal / lower flow,2.18,2.20999999999999,2.277142857142853,0,0,0,206,1,0,0,After emergency reference window
2024-01-20,12,3,8,1,10,3,0,3,9,0,0,0,14,2,12,12,1,0,0,1,0,0,0,5,4,3,0,0,3,5,3,6,5,4,3,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2024-01-20,2024-01-21,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,13.3,469.6855100000001,303.56585,-1.0,2.0,1,1,1,1,Extreme flow,2.23,5.903333333333324,3.829999999999996,1,1,1,207,1,0,0,After emergency reference window
2024-01-21,7,3,3,1,5,3,0,3,4,0,0,0,9,2,7,7,0,0,0,0,0,0,0,1,3,3,0,0,3,1,2,6,1,3,3,True,True,True,True,True,9.124727249145508,0.0,9.124727249145508,9.124727249145508,True,2024-01-21,2024-01-22,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,5.86,206.94414200000003,133.75157000000002,-1.0,2.0,1,1,0,1,Very high flow,13.3,7.129999999999991,4.334285714285711,1,1,1,208,1,0,0,After emergency reference window
2024-01-22,12,8,3,1,7,6,2,8,6,0,0,0,19,2,10,12,5,5,0,0,2,3,5,1,5,6,0,2,6,1,6,12,1,4,5,True,True,True,True,True,9.226364135742188,9.124727249145508,18.35109138488769,18.35109138488769,True,2024-01-22,2024-01-23,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,137.0,4838.1139,3126.9565,-1.0,2.0,1,1,1,1,Extreme flow,5.86,52.05333333333332,23.57571428571428,1,1,1,209,1,0,0,After emergency reference window
2024-01-23,18,14,3,1,7,6,8,14,6,0,0,0,31,2,11,18,6,6,0,0,0,0,6,1,10,7,0,7,7,1,16,14,1,5,5,True,True,True,True,True,52.61359024047852,9.226364135742188,70.96468162536621,70.96468162536621,True,2024-01-23,2024-01-24,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,27.6,974.68572,629.9562000000001,-1.0,2.0,1,1,1,1,Extreme flow,137.0,56.81999999999999,27.198571428571423,1,1,1,210,1,0,0,After emergency reference window
2024-01-24,19,15,3,1,7,6,9,15,6,0,0,0,33,2,11,19,1,1,0,0,0,0,1,1,10,8,0,7,8,1,16,16,1,5,6,True,True,True,True,True,0.1335454583168029,52.61359024047852,61.97349983453751,71.09822708368301,False,2024-01-24,2024-01-25,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,10.3,363.74141,235.09235,-1.0,2.0,1,1,0,1,Very high flow,27.6,58.29999999999999,28.35285714285714,1,1,1,211,1,0,0,After emergency reference window
2024-01-25,19,15,3,1,7,6,9,15,6,0,0,0,33,2,11,19,0,0,0,0,0,0,0,1,10,8,0,7,8,1,16,16,1,5,6,True,True,True,True,True,0.0,0.1335454583168029,52.747135698795326,71.09822708368301,False,2024-01-25,2024-01-26,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,6.22,219.657434,141.96839,-1.0,2.0,1,1,0,1,Very high flow,10.3,14.706666666666658,28.93,1,1,1,212,1,0,0,After emergency reference window
2024-01-26,19,15,3,1,7,6,9,15,6,0,0,0,33,2,11,19,0,0,0,0,0,0,0,1,10,8,0,7,8,1,16,16,1,5,6,True,True,True,True,True,0.0,0.0,0.1335454583168029,71.09822708368301,False,2024-01-26,2024-01-27,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,5.15,181.870705,117.546175,-1.0,2.0,1,0,0,1,High flow,6.22,7.223333333333325,29.347142857142853,1,1,1,213,1,0,0,After emergency reference window
2024-01-27,15,12,3,0,7,6,6,12,6,0,0,0,27,2,9,15,0,0,0,0,0,0,0,1,7,7,0,5,7,1,12,14,1,3,5,True,True,True,True,True,0.0,0.0,0.0,71.09822708368301,False,2024-01-27,2024-01-28,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,4.54,160.32873800000002,103.62323,-1.0,2.0,1,0,0,1,High flow,5.15,5.303333333333324,28.095714285714283,1,1,1,214,1,0,0,After emergency reference window
2024-01-28,15,12,3,0,7,6,6,12,6,0,0,0,27,2,9,15,0,0,0,0,0,0,0,1,7,7,0,5,7,1,12,14,1,3,5,True,True,True,True,True,0.0,0.0,0.0,61.97349983453751,False,2024-01-28,2024-01-29,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,4.21,148.674887,96.091145,-1.0,2.0,1,0,0,1,High flow,4.54,4.633333333333325,27.86,1,1,1,215,1,0,0,After emergency reference window
2024-01-29,10,7,3,0,7,6,1,7,6,0,0,0,17,2,9,10,0,0,0,0,0,0,0,1,3,6,0,1,6,1,4,12,1,3,5,True,True,True,True,True,0.0,0.0,0.0,52.747135698795326,False,2024-01-29,2024-01-30,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,4.06,143.377682,92.66747,-1.0,2.0,1,0,0,1,High flow,4.21,4.26999999999999,8.868571428571425,1,1,1,216,1,0,0,After emergency reference window
2024-01-30,11,7,4,0,8,6,1,7,7,0,0,0,18,2,9,11,1,0,1,0,1,0,0,1,4,6,0,1,6,1,5,12,1,3,5,True,True,True,True,True,0.0,0.0,0.0,0.1335454583168029,False,2024-01-30,2024-01-31,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,3.89,137.37418300000002,88.787305,-1.0,2.0,1,0,0,1,High flow,4.06,4.053333333333324,5.481428571428567,1,1,1,217,1,0,0,After emergency reference window
2024-01-31,11,7,4,0,8,6,1,7,7,0,0,0,18,2,9,11,0,0,0,0,0,0,0,1,4,6,0,1,6,1,5,12,1,3,5,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2024-01-31,2024-02-01,24.0,2024,1,January,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,3.7,130.66439000000003,84.45065000000001,-1.0,2.0,1,0,0,1,High flow,3.89,3.883333333333324,4.538571428571425,1,1,1,218,1,0,0,After emergency reference window
2024-02-01,12,7,3,2,7,6,1,7,6,0,0,0,17,2,10,11,2,0,0,2,0,0,0,1,5,6,0,1,6,1,4,12,1,4,5,True,True,True,True,True,0.0,0.0,0.0,0.0,False,2024-02-01,2024-02-02,24.0,2024,2,February,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,25.9,914.65073,591.15455,-1.0,2.0,1,1,1,1,Extreme flow,3.7,11.163333333333323,7.349999999999996,1,1,1,219,1,0,0,After emergency reference window
2024-02-02,12,7,3,2,7,6,1,7,6,0,0,0,17,2,10,11,0,0,0,0,0,0,0,1,5,6,0,1,6,1,4,12,1,4,5,True,True,True,True,True,21.86101722717285,0.0,21.86101722717285,21.86101722717285,True,2024-02-02,2024-02-03,24.0,2024,2,February,11013300,Tijuana River At International Boundary,Discharge,USIBWC Water Data Portal,27.3,964.09131,623.1088500000001,-1.0,2.0,1,1,1,1,Extreme flow,25.9,18.966666666666654,10.514285714285707,1,1,1,220,1,0,0,After emergency reference window
