datetime_local,date,year,month,hour,station_name_clean,location_clean,h2s_ppb,h2s_level_clean,elevated_h2s_event,orange_h2s_event,valid_h2s_record,h2s_ppb_original,h2s_ppb_clean,h2s_level,exceedance_30ppb,exceedance_200ppb,nighttime_flag,analysis_period,review_status,negative_value_flag,missing_h2s_flag,source,source_note,notes
2025-02-16 15:00:00,2025-02-16,2025,2025-02,15,Nestor - Berry Elementary School,NESTOR - BES,0.5,Green (0-4.9 ppB),False,False,True,0.5,0.5,Green (0-4.9 ppB),0,0,0,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from latest screenshot; visible Power BI table
2025-02-16 15:00:00,2025-02-16,2025,2025-02,15,San Ysidro - Fire Station #29,SAN YSIDRO,,Missing/Not visible,False,False,False,,,Missing/Not visible,0,0,0,Recent follow-up,source_cell_blank_in_screenshot,0,1,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,cell visibly blank in latest screenshot
2025-04-05 03:00:00,2025-04-05,2025,2025-04,3,Imperial Beach Civic Center,IB CIVIC CTR,0.9,Green (0-4.9 ppB),False,False,True,0.9,0.9,Green (0-4.9 ppB),0,0,1,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-04-05 03:00:00,2025-04-05,2025,2025-04,3,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-1.7,,Missing/Not visible,0,0,1,Recent follow-up,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-04-05 04:00:00,2025-04-05,2025,2025-04,4,Imperial Beach Civic Center,IB CIVIC CTR,3.7,Green (0-4.9 ppB),False,False,True,3.7,3.7,Green (0-4.9 ppB),0,0,1,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-04-05 04:00:00,2025-04-05,2025,2025-04,4,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-1.6,,Missing/Not visible,0,0,1,Recent follow-up,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-04-05 05:00:00,2025-04-05,2025,2025-04,5,Imperial Beach Civic Center,IB CIVIC CTR,4.3,Green (0-4.9 ppB),False,False,True,4.3,4.3,Green (0-4.9 ppB),0,0,1,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-04-05 05:00:00,2025-04-05,2025,2025-04,5,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-8.7,,Missing/Not visible,0,0,1,Recent follow-up,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-04-05 06:00:00,2025-04-05,2025,2025-04,6,Imperial Beach Civic Center,IB CIVIC CTR,5.0,Yellow (5-29.9 ppB),True,False,True,5.0,5.0,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-04-05 06:00:00,2025-04-05,2025,2025-04,6,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-4.6,,Missing/Not visible,0,0,1,Recent follow-up,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-04-05 07:00:00,2025-04-05,2025,2025-04,7,Imperial Beach Civic Center,IB CIVIC CTR,4.5,Green (0-4.9 ppB),False,False,True,4.5,4.5,Green (0-4.9 ppB),0,0,1,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-04-05 07:00:00,2025-04-05,2025,2025-04,7,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-5.0,,Missing/Not visible,0,0,1,Recent follow-up,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-04-05 08:00:00,2025-04-05,2025,2025-04,8,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-3.1,,Missing/Not visible,0,0,0,Recent follow-up,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-04-05 09:00:00,2025-04-05,2025,2025-04,9,Imperial Beach Civic Center,IB CIVIC CTR,1.3,Green (0-4.9 ppB),False,False,True,1.3,1.3,Green (0-4.9 ppB),0,0,0,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-04-05 09:00:00,2025-04-05,2025,2025-04,9,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-2.4,,Missing/Not visible,0,0,0,Recent follow-up,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-04-05 10:00:00,2025-04-05,2025,2025-04,10,Imperial Beach Civic Center,IB CIVIC CTR,0.6,Green (0-4.9 ppB),False,False,True,0.6,0.6,Green (0-4.9 ppB),0,0,0,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-04-05 10:00:00,2025-04-05,2025,2025-04,10,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-1.5,,Missing/Not visible,0,0,0,Recent follow-up,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-04-05 11:00:00,2025-04-05,2025,2025-04,11,Imperial Beach Civic Center,IB CIVIC CTR,0.8,Green (0-4.9 ppB),False,False,True,0.8,0.8,Green (0-4.9 ppB),0,0,0,Recent follow-up,numeric,0,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-04-05 11:00:00,2025-04-05,2025,2025-04,11,Nestor - Berry Elementary School,NESTOR - BES,,Missing/Not visible,False,False,False,-1.0,,Missing/Not visible,0,0,0,Recent follow-up,numeric,1,0,SDAPCD Power BI dashboard screen recording,Manually extracted from SDAPCD public Power BI/dashboard screen recording,from initial screen-recording extraction
2025-05-18 00:00:00,2025-05-18,2025,2025-05,0,Imperial Beach Civic Center,IB CIVIC CTR,0.8,Green (0-4.9 ppB),False,False,True,0.8,0.8,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-18 00:00:00,2025-05-18,2025,2025-05,0,Nestor - Berry Elementary School,NESTOR - BES,6.5,Yellow (5-29.9 ppB),True,False,True,6.5,6.5,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-18 00:00:00,2025-05-18,2025,2025-05,0,San Ysidro - Fire Station #29,SAN YSIDRO,3.1,Green (0-4.9 ppB),False,False,True,3.1,3.1,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-18 01:00:00,2025-05-18,2025,2025-05,1,Imperial Beach Civic Center,IB CIVIC CTR,0.8,Green (0-4.9 ppB),False,False,True,0.8,0.8,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-18 01:00:00,2025-05-18,2025,2025-05,1,Nestor - Berry Elementary School,NESTOR - BES,3.8,Green (0-4.9 ppB),False,False,True,3.8,3.8,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-18 01:00:00,2025-05-18,2025,2025-05,1,San Ysidro - Fire Station #29,SAN YSIDRO,3.4,Green (0-4.9 ppB),False,False,True,3.4,3.4,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-18 02:00:00,2025-05-18,2025,2025-05,2,Imperial Beach Civic Center,IB CIVIC CTR,0.8,Green (0-4.9 ppB),False,False,True,0.8,0.8,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-18 02:00:00,2025-05-18,2025,2025-05,2,Nestor - Berry Elementary School,NESTOR - BES,8.1,Yellow (5-29.9 ppB),True,False,True,8.1,8.1,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-18 02:00:00,2025-05-18,2025,2025-05,2,San Ysidro - Fire Station #29,SAN YSIDRO,3.3,Green (0-4.9 ppB),False,False,True,3.3,3.3,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-18 03:00:00,2025-05-18,2025,2025-05,3,Imperial Beach Civic Center,IB CIVIC CTR,1.1,Green (0-4.9 ppB),False,False,True,1.1,1.1,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-18 03:00:00,2025-05-18,2025,2025-05,3,Nestor - Berry Elementary School,NESTOR - BES,8.1,Yellow (5-29.9 ppB),True,False,True,8.1,8.1,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-18 03:00:00,2025-05-18,2025,2025-05,3,San Ysidro - Fire Station #29,SAN YSIDRO,5.4,Yellow (5-29.9 ppB),True,False,True,5.4,5.4,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-18 04:00:00,2025-05-18,2025,2025-05,4,Imperial Beach Civic Center,IB CIVIC CTR,0.9,Green (0-4.9 ppB),False,False,True,0.9,0.9,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-18 04:00:00,2025-05-18,2025,2025-05,4,Nestor - Berry Elementary School,NESTOR - BES,10.5,Yellow (5-29.9 ppB),True,False,True,10.5,10.5,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-18 04:00:00,2025-05-18,2025,2025-05,4,San Ysidro - Fire Station #29,SAN YSIDRO,7.5,Yellow (5-29.9 ppB),True,False,True,7.5,7.5,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-18 05:00:00,2025-05-18,2025,2025-05,5,Imperial Beach Civic Center,IB CIVIC CTR,1.4,Green (0-4.9 ppB),False,False,True,1.4,1.4,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-18 05:00:00,2025-05-18,2025,2025-05,5,Nestor - Berry Elementary School,NESTOR - BES,2.3,Green (0-4.9 ppB),False,False,True,2.3,2.3,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-18 05:00:00,2025-05-18,2025,2025-05,5,San Ysidro - Fire Station #29,SAN YSIDRO,4.5,Green (0-4.9 ppB),False,False,True,4.5,4.5,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-18 06:00:00,2025-05-18,2025,2025-05,6,Imperial Beach Civic Center,IB CIVIC CTR,1.2,Green (0-4.9 ppB),False,False,True,1.2,1.2,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-18 06:00:00,2025-05-18,2025,2025-05,6,Nestor - Berry Elementary School,NESTOR - BES,3.3,Green (0-4.9 ppB),False,False,True,3.3,3.3,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-18 06:00:00,2025-05-18,2025,2025-05,6,San Ysidro - Fire Station #29,SAN YSIDRO,1.6,Green (0-4.9 ppB),False,False,True,1.6,1.6,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-18 07:00:00,2025-05-18,2025,2025-05,7,Imperial Beach Civic Center,IB CIVIC CTR,1.0,Green (0-4.9 ppB),False,False,True,1.0,1.0,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-18 07:00:00,2025-05-18,2025,2025-05,7,Nestor - Berry Elementary School,NESTOR - BES,1.5,Green (0-4.9 ppB),False,False,True,1.5,1.5,Green (0-4.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-18 07:00:00,2025-05-18,2025,2025-05,7,San Ysidro - Fire Station #29,SAN YSIDRO,5.6,Yellow (5-29.9 ppB),True,False,True,5.6,5.6,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-18 08:00:00,2025-05-18,2025,2025-05,8,Imperial Beach Civic Center,IB CIVIC CTR,1.1,Green (0-4.9 ppB),False,False,True,1.1,1.1,Green (0-4.9 ppB),0,0,0,Recent follow-up,screenshot_numeric_partial_row,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,bottom row partially visible in screenshot
2025-05-20 00:00:00,2025-05-20,2025,2025-05,0,Imperial Beach Civic Center,IB CIVIC CTR,27.9,Yellow (5-29.9 ppB),True,False,True,27.9,27.9,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-20 00:00:00,2025-05-20,2025,2025-05,0,Nestor - Berry Elementary School,NESTOR - BES,130.3,Orange (30+ ppB),True,True,True,130.3,130.3,Orange (30+ ppB),1,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-20 00:00:00,2025-05-20,2025,2025-05,0,San Ysidro - Fire Station #29,SAN YSIDRO,21.9,Yellow (5-29.9 ppB),True,False,True,21.9,21.9,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-20 01:00:00,2025-05-20,2025,2025-05,1,Imperial Beach Civic Center,IB CIVIC CTR,15.5,Yellow (5-29.9 ppB),True,False,True,15.5,15.5,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-20 01:00:00,2025-05-20,2025,2025-05,1,Nestor - Berry Elementary School,NESTOR - BES,9.3,Yellow (5-29.9 ppB),True,False,True,9.3,9.3,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-20 01:00:00,2025-05-20,2025,2025-05,1,San Ysidro - Fire Station #29,SAN YSIDRO,34.2,Orange (30+ ppB),True,True,True,34.2,34.2,Orange (30+ ppB),1,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-20 02:00:00,2025-05-20,2025,2025-05,2,Imperial Beach Civic Center,IB CIVIC CTR,15.7,Yellow (5-29.9 ppB),True,False,True,15.7,15.7,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-20 02:00:00,2025-05-20,2025,2025-05,2,Nestor - Berry Elementary School,NESTOR - BES,53.2,Orange (30+ ppB),True,True,True,53.2,53.2,Orange (30+ ppB),1,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-20 02:00:00,2025-05-20,2025,2025-05,2,San Ysidro - Fire Station #29,SAN YSIDRO,45.5,Orange (30+ ppB),True,True,True,45.5,45.5,Orange (30+ ppB),1,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
2025-05-20 03:00:00,2025-05-20,2025,2025-05,3,Imperial Beach Civic Center,IB CIVIC CTR,6.1,Yellow (5-29.9 ppB),True,False,True,6.1,6.1,Yellow (5-29.9 ppB),0,0,1,Recent follow-up,screenshot_numeric,0,0,SDAPCD Power BI dashboard screenshot,Manually extracted from SDAPCD public Power BI/dashboard screen recording,visible in user screenshot
